division_iso_two,topic,keywords[list],query url
BD-F,Relief,অস্ত্রোপচার; পুষ্টি; অপুষ্টি; পুষ্টিহীনতা,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%85%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%8B%E0%A6%AA%E0%A6%9A%E0%A6%BE%E0%A6%B0,%E0%A6%AA%E0%A7%81%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF,%E0%A6%85%E0%A6%AA%E0%A7%81%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF,%E0%A6%AA%E0%A7%81%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%B9%E0%A7%80%E0%A6%A8%E0%A6%A4%E0%A6%BE,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,পুনর্গঠন; সরবরাহ; চিকিৎসা; অনুদান,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%AA%E0%A7%81%E0%A6%A8%E0%A6%B0%E0%A7%8D%E0%A6%97%E0%A6%A0%E0%A6%A8,%E0%A6%B8%E0%A6%B0%E0%A6%AC%E0%A6%B0%E0%A6%BE%E0%A6%B9,%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE,%E0%A6%85%E0%A6%A8%E0%A7%81%E0%A6%A6%E0%A6%BE%E0%A6%A8,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,কারিগরি প্রশিক্ষণ; রেশনিং; পিডিএস; রেশন বিতরণ পদ্ধতি,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%97%E0%A6%B0%E0%A6%BF%20%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%A3,%E0%A6%B0%E0%A7%87%E0%A6%B6%E0%A6%A8%E0%A6%BF%E0%A6%82,%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%8F%E0%A6%B8,%E0%A6%B0%E0%A7%87%E0%A6%B6%E0%A6%A8%20%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%B0%E0%A6%A3%20%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A4%E0%A6%BF,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,দান সংস্থা; মানবিক দান সংস্থা; সংগঠন; আশ্রয়,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%A6%E0%A6%BE%E0%A6%A8%20%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%AC%E0%A6%BF%E0%A6%95%20%E0%A6%A6%E0%A6%BE%E0%A6%A8%20%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A6%A0%E0%A6%A8,%E0%A6%86%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BC,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,পানাহ; আশ্রয়; অস্থায়ী; স্বল্পমেয়াদি,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%B9,%E0%A6%86%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BC,%E0%A6%85%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%80,%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%AE%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A6%E0%A6%BF,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,মৃত্যু; টিকাদান; সুরক্ষা; মল,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%81,%E0%A6%9F%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%A8,%E0%A6%B8%E0%A7%81%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE,%E0%A6%AE%E0%A6%B2,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,নগদ সহায়তা; ঔষধ; ঔষধ; ওষুধ,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%A8%E0%A6%97%E0%A6%A6%20%E0%A6%B8%E0%A6%B9%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%A4%E0%A6%BE,%E0%A6%94%E0%A6%B7%E0%A6%A7,%E0%A6%94%E0%A6%B7%E0%A6%A7,%E0%A6%93%E0%A6%B7%E0%A7%81%E0%A6%A7,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,কষ্ট; গর্ভবতী; ঝুড়ি; ধারক,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%95%E0%A6%B7%E0%A7%8D%E0%A6%9F,%E0%A6%97%E0%A6%B0%E0%A7%8D%E0%A6%AD%E0%A6%AC%E0%A6%A4%E0%A7%80,%E0%A6%9D%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A6%BF,%E0%A6%A7%E0%A6%BE%E0%A6%B0%E0%A6%95,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,জার; বাক্স; প্যাকেট; পোশাক,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%9C%E0%A6%BE%E0%A6%B0,%E0%A6%AC%E0%A6%BE%E0%A6%95%E0%A7%8D%E0%A6%B8,%E0%A6%AA%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95%E0%A7%87%E0%A6%9F,%E0%A6%AA%E0%A7%8B%E0%A6%B6%E0%A6%BE%E0%A6%95,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,জরুরি অবস্থা; খাবারের প্যাকেট; অর্থ; ভাউচার,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%9C%E0%A6%B0%E0%A7%81%E0%A6%B0%E0%A6%BF%20%E0%A6%85%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,%E0%A6%96%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0%20%E0%A6%AA%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95%E0%A7%87%E0%A6%9F,%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5,%E0%A6%AD%E0%A6%BE%E0%A6%89%E0%A6%9A%E0%A6%BE%E0%A6%B0,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,কুপন; জলশূন্যতা; পুষ্টিহীনতা; নগদ অনুদান,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%95%E0%A7%81%E0%A6%AA%E0%A6%A8,%E0%A6%9C%E0%A6%B2%E0%A6%B6%E0%A7%82%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE,%E0%A6%AA%E0%A7%81%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%B9%E0%A7%80%E0%A6%A8%E0%A6%A4%E0%A6%BE,%E0%A6%A8%E0%A6%97%E0%A6%A6%20%E0%A6%85%E0%A6%A8%E0%A7%81%E0%A6%A6%E0%A6%BE%E0%A6%A8,%2Fm%2F02nf_&hl=en-US"
BD-F,Relief,নগদ সহায়তা; আর্থিক সহায়তা; সেনাবাহিনী,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=%E0%A6%A8%E0%A6%97%E0%A6%A6%20%E0%A6%B8%E0%A6%B9%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%A4%E0%A6%BE,%E0%A6%86%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%BF%E0%A6%95%20%E0%A6%B8%E0%A6%B9%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%A4%E0%A6%BE,%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%80,%2Fm%2F02nf_&hl=en-US"
