division_iso_two,topic,keywords[list],query url
BD-G,Political & LawsPolicy,দমন; নিপীড়ন; অসন্তোষ; ক্ষোভ,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%A6%E0%A6%AE%E0%A6%A8,%E0%A6%A8%E0%A6%BF%E0%A6%AA%E0%A7%80%E0%A6%A1%E0%A6%BC%E0%A6%A8,%E0%A6%85%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8B%E0%A6%B7,%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%8B%E0%A6%AD,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,দুর্নীতি; স্বজনপ্রীতি; চুক্তি; সমঝোতা,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%9C%E0%A6%A8%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%A4%E0%A6%BF,%E0%A6%9A%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF,%E0%A6%B8%E0%A6%AE%E0%A6%9D%E0%A7%8B%E0%A6%A4%E0%A6%BE,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,দরকষাকষি; সময়সীমা; শীর্ষ সম্মেলন; দেহরক্ষী,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%A6%E0%A6%B0%E0%A6%95%E0%A6%B7%E0%A6%BE%E0%A6%95%E0%A6%B7%E0%A6%BF,%E0%A6%B8%E0%A6%AE%E0%A6%AF%E0%A6%BC%E0%A6%B8%E0%A7%80%E0%A6%AE%E0%A6%BE,%E0%A6%B6%E0%A7%80%E0%A6%B0%E0%A7%8D%E0%A6%B7%20%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%B2%E0%A6%A8,%E0%A6%A6%E0%A7%87%E0%A6%B9%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%80,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,অচলাবস্থা; মতবিরোধ; ভুল বোঝাবুঝি; তদন্ত,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%85%E0%A6%9A%E0%A6%B2%E0%A6%BE%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,%E0%A6%AE%E0%A6%A4%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%8B%E0%A6%A7,%E0%A6%AD%E0%A7%81%E0%A6%B2%20%E0%A6%AC%E0%A7%8B%E0%A6%9D%E0%A6%BE%E0%A6%AC%E0%A7%81%E0%A6%9D%E0%A6%BF,%E0%A6%A4%E0%A6%A6%E0%A6%A8%E0%A7%8D%E0%A6%A4,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,নিরাপত্তা ব্যবস্থা; জোট; ঐকমত্য; কঠোর দমন,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BE%20%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,%E0%A6%9C%E0%A7%8B%E0%A6%9F,%E0%A6%90%E0%A6%95%E0%A6%AE%E0%A6%A4%E0%A7%8D%E0%A6%AF,%E0%A6%95%E0%A6%A0%E0%A7%8B%E0%A6%B0%20%E0%A6%A6%E0%A6%AE%E0%A6%A8,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,কঠোর পদক্ষেপ; বিরোধী দল; বৈষম্য; আলোচনা,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%95%E0%A6%A0%E0%A7%8B%E0%A6%B0%20%E0%A6%AA%E0%A6%A6%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%87%E0%A6%AA,%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%8B%E0%A6%A7%E0%A7%80%20%E0%A6%A6%E0%A6%B2,%E0%A6%AC%E0%A7%88%E0%A6%B7%E0%A6%AE%E0%A7%8D%E0%A6%AF,%E0%A6%86%E0%A6%B2%E0%A7%8B%E0%A6%9A%E0%A6%A8%E0%A6%BE,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,দরকষাকষি; আলোচনা; সরাসরি; পরোক্ষ,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%A6%E0%A6%B0%E0%A6%95%E0%A6%B7%E0%A6%BE%E0%A6%95%E0%A6%B7%E0%A6%BF,%E0%A6%86%E0%A6%B2%E0%A7%8B%E0%A6%9A%E0%A6%A8%E0%A6%BE,%E0%A6%B8%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A6%B0%E0%A6%BF,%E0%A6%AA%E0%A6%B0%E0%A7%8B%E0%A6%95%E0%A7%8D%E0%A6%B7,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,নাগরিক সমাজ; সুশীল সমাজ; সুশীল সমাজ; পরিচালনালয়,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%A8%E0%A6%BE%E0%A6%97%E0%A6%B0%E0%A6%BF%E0%A6%95%20%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%9C,%E0%A6%B8%E0%A7%81%E0%A6%B6%E0%A7%80%E0%A6%B2%20%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%9C,%E0%A6%B8%E0%A7%81%E0%A6%B6%E0%A7%80%E0%A6%B2%20%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%9C,%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%9A%E0%A6%BE%E0%A6%B2%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,অধিদপ্তর; পরিকল্পনা; সংসদ; সংসদ সদস্য,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%85%E0%A6%A7%E0%A6%BF%E0%A6%A6%E0%A6%AA%E0%A7%8D%E0%A6%A4%E0%A6%B0,%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%A8%E0%A6%BE,%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6,%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6%20%E0%A6%B8%E0%A6%A6%E0%A6%B8%E0%A7%8D%E0%A6%AF,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,সাংসদ; সংবিধান; ইউনিয়ন; ইউনিয়ন,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%B8%E0%A6%BE%E0%A6%82%E0%A6%B8%E0%A6%A6,%E0%A6%B8%E0%A6%82%E0%A6%AC%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A8,%E0%A6%87%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%A8,%E0%A6%87%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%A8,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,সংঘঠন; সংবিধান; সংবিধান; প্রতিনিধি দল,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%B8%E0%A6%82%E0%A6%98%E0%A6%A0%E0%A6%A8,%E0%A6%B8%E0%A6%82%E0%A6%AC%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A8,%E0%A6%B8%E0%A6%82%E0%A6%AC%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A8,%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%A7%E0%A6%BF%20%E0%A6%A6%E0%A6%B2,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,পরিদর্শক; সমর্থক; কর্মী; আন্দোলনকারী,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%95,%E0%A6%B8%E0%A6%AE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%95,%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A7%80,%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%A8%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%80,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,সহকারী; নীতি; মূলনীতি; অঙ্গীকার,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%B8%E0%A6%B9%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%80,%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,%E0%A6%AE%E0%A7%82%E0%A6%B2%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,%E0%A6%85%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%80%E0%A6%95%E0%A6%BE%E0%A6%B0,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,প্রতিশ্রুতি; চুক্তি; জোট; সংলাপ,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%81%E0%A6%A4%E0%A6%BF,%E0%A6%9A%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF,%E0%A6%9C%E0%A7%8B%E0%A6%9F,%E0%A6%B8%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%AA,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,আলোচনা; ঘোষণা; সমাপ্তি; শ্রমিক ইউনিয়ন,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%86%E0%A6%B2%E0%A7%8B%E0%A6%9A%E0%A6%A8%E0%A6%BE,%E0%A6%98%E0%A7%8B%E0%A6%B7%E0%A6%A3%E0%A6%BE,%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%AA%E0%A7%8D%E0%A6%A4%E0%A6%BF,%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A6%BF%E0%A6%95%20%E0%A6%87%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%A8,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,শ্রমিক সংঘটন; বিধিনিষেধ; নিষেধাজ্ঞা; বিধিনিষেধসমূহ,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A6%BF%E0%A6%95%20%E0%A6%B8%E0%A6%82%E0%A6%98%E0%A6%9F%E0%A6%A8,%E0%A6%AC%E0%A6%BF%E0%A6%A7%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A7%87%E0%A6%A7,%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A7%87%E0%A6%A7%E0%A6%BE%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE,%E0%A6%AC%E0%A6%BF%E0%A6%A7%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A7%87%E0%A6%A7%E0%A6%B8%E0%A6%AE%E0%A7%82%E0%A6%B9,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,বিক্ষোভকারী; আন্দোলনকারী; অবস্থান ধর্মঘট; প্রতিবাদকারী,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%8B%E0%A6%AD%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%80,%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%A8%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%80,%E0%A6%85%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%A8%20%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%98%E0%A6%9F,%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%A6%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%80,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,অপরাধ; বয়কট; বর্জন; বর্জন,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%85%E0%A6%AA%E0%A6%B0%E0%A6%BE%E0%A6%A7,%E0%A6%AC%E0%A6%AF%E0%A6%BC%E0%A6%95%E0%A6%9F,%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%9C%E0%A6%A8,%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%9C%E0%A6%A8,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,পররাষ্ট্র মন্ত্রণালয়; প্রতিরক্ষা মন্ত্রণালয়; স্বাস্থ্য মন্ত্রণালয়; শিক্ষা মন্ত্রণালয়,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%AA%E0%A6%B0%E0%A6%B0%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,বাস্তুচ্যুতি ও অভিবাসন মন্ত্রণালয়; অভিবাসন ও প্রবাসী কল্যাণ মন্ত্রণালয়; স্বরাষ্ট্র মন্ত্রণালয়; তেল মন্ত্রণালয়,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%81%E0%A6%9A%E0%A7%8D%E0%A6%AF%E0%A7%81%E0%A6%A4%E0%A6%BF%20%E0%A6%93%20%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A6%A8%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A6%A8%20%E0%A6%93%20%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%80%20%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A3%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%E0%A6%A4%E0%A7%87%E0%A6%B2%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%2Fm%2F02nf_&hl=en-US"
BD-G,Political & LawsPolicy,"বিদ্যুৎ, জ্বালানি ও খনিজ সম্পদ মন্ত্রণালয়; বিচার মন্ত্রণালয়; আইন, বিচার ও সংসদ বিষয়ক মন্ত্রণালয়; অর্থ মন্ত্রণালয়","https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-G&q=%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A7%81%E0%A7%8E%2C%20%E0%A6%9C%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%A8%E0%A6%BF%20%E0%A6%93%20%E0%A6%96%E0%A6%A8%E0%A6%BF%E0%A6%9C%20%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%A6%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A7%9F,%E0%A6%AC%E0%A6%BF%E0%A6%9A%E0%A6%BE%E0%A6%B0%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%E0%A6%86%E0%A6%87%E0%A6%A8%2C%20%E0%A6%AC%E0%A6%BF%E0%A6%9A%E0%A6%BE%E0%A6%B0%20%E0%A6%93%20%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6%20%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A7%9F%E0%A6%95%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A7%9F,%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%20%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC,%2Fm%2F02nf_&hl=en-US"
